%Freq (Hz)	Omega
2.282500e+02	4.788817e-07
2.285000e+02	4.808516e-07
2.287500e+02	4.828274e-07
2.290000e+02	4.848092e-07
2.292500e+02	4.867969e-07
2.295000e+02	4.887906e-07
2.297500e+02	4.907903e-07
2.300000e+02	4.927960e-07
2.302500e+02	4.948077e-07
2.305000e+02	4.968254e-07
2.307500e+02	4.988491e-07
2.310000e+02	5.008789e-07
2.312500e+02	5.029147e-07
2.315000e+02	5.049566e-07
2.317500e+02	5.070045e-07
2.320000e+02	5.090586e-07
2.322500e+02	5.111187e-07
2.325000e+02	5.131849e-07
2.327500e+02	5.152573e-07
2.330000e+02	5.173358e-07
2.332500e+02	5.194204e-07
2.335000e+02	5.215112e-07
2.337500e+02	5.236081e-07
2.340000e+02	5.257112e-07
2.342500e+02	5.278205e-07
2.345000e+02	5.299361e-07
2.347500e+02	5.320578e-07
2.350000e+02	5.341857e-07
2.352500e+02	5.363199e-07
2.355000e+02	5.384603e-07
2.357500e+02	5.406070e-07
2.360000e+02	5.427600e-07
2.362500e+02	5.449192e-07
2.365000e+02	5.470847e-07
2.367500e+02	5.492566e-07
2.370000e+02	5.514347e-07
2.372500e+02	5.536192e-07
2.375000e+02	5.558100e-07
2.377500e+02	5.580072e-07
2.380000e+02	5.602107e-07
2.382500e+02	5.624206e-07
2.385000e+02	5.646369e-07
2.387500e+02	5.668596e-07
2.390000e+02	5.690886e-07
2.392500e+02	5.713242e-07
2.395000e+02	5.735661e-07
2.397500e+02	5.758145e-07
2.400000e+02	5.780694e-07
2.402500e+02	5.803307e-07
2.405000e+02	5.825985e-07
2.407500e+02	5.848728e-07
2.410000e+02	5.871536e-07
2.412500e+02	5.894409e-07
2.415000e+02	5.917347e-07
2.417500e+02	5.940351e-07
2.420000e+02	5.963420e-07
2.422500e+02	5.986555e-07
2.425000e+02	6.009756e-07
2.427500e+02	6.033022e-07
2.430000e+02	6.056355e-07
2.432500e+02	6.079754e-07
2.435000e+02	6.103218e-07
2.437500e+02	6.126750e-07
2.440000e+02	6.150347e-07
2.442500e+02	6.174012e-07
2.445000e+02	6.197743e-07
2.447500e+02	6.221540e-07
2.450000e+02	6.245405e-07
2.452500e+02	6.269337e-07
2.455000e+02	6.293336e-07
2.457500e+02	6.317402e-07
2.460000e+02	6.341536e-07
2.462500e+02	6.365737e-07
2.465000e+02	6.390006e-07
2.467500e+02	6.414343e-07
2.470000e+02	6.438747e-07
2.472500e+02	6.463220e-07
2.475000e+02	6.487760e-07
2.477500e+02	6.512369e-07
2.480000e+02	6.537047e-07
2.482500e+02	6.561793e-07
2.485000e+02	6.586607e-07
2.487500e+02	6.611491e-07
2.490000e+02	6.636443e-07
2.492500e+02	6.661464e-07
2.495000e+02	6.686554e-07
2.497500e+02	6.711713e-07
2.500000e+02	6.736942e-07
2.502500e+02	6.762241e-07
2.505000e+02	6.787608e-07
2.507500e+02	6.813046e-07
2.510000e+02	6.838553e-07
2.512500e+02	6.864131e-07
2.515000e+02	6.889778e-07
2.517500e+02	6.915496e-07
2.520000e+02	6.941284e-07
2.522500e+02	6.967143e-07
2.525000e+02	6.993072e-07
2.527500e+02	7.019071e-07
2.530000e+02	7.045142e-07
2.532500e+02	7.071283e-07
2.535000e+02	7.097496e-07
2.537500e+02	7.123780e-07
2.540000e+02	7.150135e-07
2.542500e+02	7.176561e-07
2.545000e+02	7.203059e-07
2.547500e+02	7.229629e-07
2.550000e+02	7.256271e-07
2.552500e+02	7.282984e-07
2.555000e+02	7.309770e-07
2.557500e+02	7.336627e-07
2.560000e+02	7.363557e-07
2.562500e+02	7.390560e-07
2.565000e+02	7.417634e-07
2.567500e+02	7.444782e-07
2.570000e+02	7.472002e-07
2.572500e+02	7.499296e-07
2.575000e+02	7.526662e-07
2.577500e+02	7.554102e-07
2.580000e+02	7.581614e-07
2.582500e+02	7.609201e-07
2.585000e+02	7.636860e-07
2.587500e+02	7.664594e-07
2.590000e+02	7.692401e-07
2.592500e+02	7.720282e-07
2.595000e+02	7.748237e-07
2.597500e+02	7.776266e-07
2.600000e+02	7.804370e-07
2.602500e+02	7.832548e-07
2.605000e+02	7.860800e-07
2.607500e+02	7.889128e-07
2.610000e+02	7.917530e-07
2.612500e+02	7.946006e-07
2.615000e+02	7.974558e-07
2.617500e+02	8.003185e-07
2.620000e+02	8.031888e-07
2.622500e+02	8.060666e-07
2.625000e+02	8.089519e-07
2.627500e+02	8.118448e-07
2.630000e+02	8.147453e-07
2.632500e+02	8.176533e-07
2.635000e+02	8.205690e-07
2.637500e+02	8.234923e-07
2.640000e+02	8.264232e-07
2.642500e+02	8.293618e-07
2.645000e+02	8.323080e-07
2.647500e+02	8.352619e-07
2.650000e+02	8.382235e-07
2.652500e+02	8.411927e-07
2.655000e+02	8.441697e-07
2.657500e+02	8.471544e-07
2.660000e+02	8.501468e-07
2.662500e+02	8.531470e-07
2.665000e+02	8.561549e-07
2.667500e+02	8.591706e-07
2.670000e+02	8.621941e-07
2.672500e+02	8.652253e-07
2.675000e+02	8.682644e-07
2.677500e+02	8.713113e-07
2.680000e+02	8.743660e-07
2.682500e+02	8.774286e-07
2.685000e+02	8.804990e-07
2.687500e+02	8.835773e-07
2.690000e+02	8.866635e-07
2.692500e+02	8.897576e-07
2.695000e+02	8.928596e-07
2.697500e+02	8.959695e-07
2.700000e+02	8.990874e-07
2.702500e+02	9.022132e-07
2.705000e+02	9.053470e-07
2.707500e+02	9.084887e-07
2.710000e+02	9.116385e-07
2.712500e+02	9.147962e-07
2.715000e+02	9.179619e-07
2.717500e+02	9.211357e-07
2.720000e+02	9.243175e-07
2.722500e+02	9.275074e-07
2.725000e+02	9.307053e-07
2.727500e+02	9.339113e-07
2.730000e+02	9.371254e-07
2.732500e+02	9.403476e-07
2.735000e+02	9.435780e-07
2.737500e+02	9.468164e-07
2.740000e+02	9.500630e-07
2.742500e+02	9.533177e-07
2.745000e+02	9.565807e-07
2.747500e+02	9.598518e-07
2.750000e+02	9.631311e-07
2.752500e+02	9.664186e-07
2.755000e+02	9.697143e-07
2.757500e+02	9.730183e-07
2.760000e+02	9.763305e-07
2.762500e+02	9.796510e-07
2.765000e+02	9.829797e-07
2.767500e+02	9.863167e-07
2.770000e+02	9.896621e-07
2.772500e+02	9.930157e-07
2.775000e+02	9.963777e-07
2.777500e+02	9.997480e-07
2.780000e+02	1.003127e-06
2.782500e+02	1.006514e-06
2.785000e+02	1.009909e-06
2.787500e+02	1.013313e-06
2.790000e+02	1.016725e-06
2.792500e+02	1.020146e-06
2.795000e+02	1.023575e-06
2.797500e+02	1.027012e-06
2.800000e+02	1.030458e-06
2.802500e+02	1.033913e-06
2.805000e+02	1.037376e-06
2.807500e+02	1.040847e-06
2.810000e+02	1.044327e-06
2.812500e+02	1.047815e-06
2.815000e+02	1.051312e-06
2.817500e+02	1.054818e-06
2.820000e+02	1.058332e-06
2.822500e+02	1.061855e-06
2.825000e+02	1.065386e-06
2.827500e+02	1.068926e-06
2.830000e+02	1.072474e-06
2.832500e+02	1.076032e-06
2.835000e+02	1.079597e-06
2.837500e+02	1.083172e-06
2.840000e+02	1.086755e-06
2.842500e+02	1.090347e-06
2.845000e+02	1.093947e-06
2.847500e+02	1.097556e-06
2.850000e+02	1.101174e-06
2.852500e+02	1.104801e-06
2.855000e+02	1.108436e-06
2.857500e+02	1.112080e-06
2.860000e+02	1.115733e-06
2.862500e+02	1.119395e-06
2.865000e+02	1.123066e-06
2.867500e+02	1.126745e-06
2.870000e+02	1.130433e-06
2.872500e+02	1.134130e-06
2.875000e+02	1.137836e-06
2.877500e+02	1.141551e-06
2.880000e+02	1.145275e-06
2.882500e+02	1.149257e-06
2.885000e+02	1.153249e-06
2.887500e+02	1.157252e-06
2.890000e+02	1.161265e-06
2.892500e+02	1.165288e-06
2.895000e+02	1.169322e-06
2.897500e+02	1.173366e-06
2.900000e+02	1.177421e-06
2.902500e+02	1.181487e-06
2.905000e+02	1.185562e-06
2.907500e+02	1.189649e-06
2.910000e+02	1.193746e-06
2.912500e+02	1.197853e-06
2.915000e+02	1.201971e-06
2.917500e+02	1.206100e-06
2.920000e+02	1.210239e-06
2.922500e+02	1.214389e-06
2.925000e+02	1.218550e-06
2.927500e+02	1.222721e-06
2.930000e+02	1.226903e-06
2.932500e+02	1.231096e-06
2.935000e+02	1.235300e-06
2.937500e+02	1.239514e-06
2.940000e+02	1.243739e-06
2.942500e+02	1.247975e-06
2.945000e+02	1.252221e-06
2.947500e+02	1.256479e-06
2.950000e+02	1.260747e-06
2.952500e+02	1.265026e-06
2.955000e+02	1.269316e-06
2.957500e+02	1.273617e-06
2.960000e+02	1.277929e-06
2.962500e+02	1.282252e-06
2.965000e+02	1.286586e-06
2.967500e+02	1.290930e-06
2.970000e+02	1.295286e-06
2.972500e+02	1.299653e-06
2.975000e+02	1.304031e-06
2.977500e+02	1.308419e-06
2.980000e+02	1.312819e-06
2.982500e+02	1.317230e-06
2.985000e+02	1.321652e-06
2.987500e+02	1.326086e-06
2.990000e+02	1.330530e-06
2.992500e+02	1.334985e-06
2.995000e+02	1.339452e-06
2.997500e+02	1.343930e-06
3.000000e+02	1.348419e-06
3.002500e+02	1.352920e-06
3.005000e+02	1.357431e-06
3.007500e+02	1.361954e-06
3.010000e+02	1.366488e-06
3.012500e+02	1.371034e-06
3.015000e+02	1.375590e-06
3.017500e+02	1.380159e-06
3.020000e+02	1.384738e-06
3.022500e+02	1.389329e-06
3.025000e+02	1.393931e-06
3.027500e+02	1.398545e-06
3.030000e+02	1.403170e-06
3.032500e+02	1.407807e-06
3.035000e+02	1.412455e-06
3.037500e+02	1.417115e-06
3.040000e+02	1.421786e-06
3.042500e+02	1.426469e-06
3.045000e+02	1.431163e-06
3.047500e+02	1.435869e-06
3.050000e+02	1.440586e-06
3.052500e+02	1.445315e-06
3.055000e+02	1.450056e-06
3.057500e+02	1.454808e-06
3.060000e+02	1.459572e-06
3.062500e+02	1.464348e-06
3.065000e+02	1.469135e-06
3.067500e+02	1.473934e-06
3.070000e+02	1.478745e-06
3.072500e+02	1.483568e-06
3.075000e+02	1.488402e-06
3.077500e+02	1.493249e-06
3.080000e+02	1.498107e-06
3.082500e+02	1.502977e-06
3.085000e+02	1.507858e-06
3.087500e+02	1.512752e-06
3.090000e+02	1.517658e-06
3.092500e+02	1.522575e-06
3.095000e+02	1.527505e-06
3.097500e+02	1.532446e-06
3.100000e+02	1.537399e-06
3.102500e+02	1.542365e-06
3.105000e+02	1.547342e-06
3.107500e+02	1.552331e-06
3.110000e+02	1.557333e-06
3.112500e+02	1.562346e-06
3.115000e+02	1.567372e-06
3.117500e+02	1.572410e-06
3.120000e+02	1.577460e-06
3.122500e+02	1.582522e-06
3.125000e+02	1.587596e-06
3.127500e+02	1.592682e-06
3.130000e+02	1.597781e-06
3.132500e+02	1.602892e-06
3.135000e+02	1.608015e-06
3.137500e+02	1.613150e-06
3.140000e+02	1.618298e-06
3.142500e+02	1.623458e-06
3.145000e+02	1.628630e-06
3.147500e+02	1.633815e-06
3.150000e+02	1.639012e-06
3.152500e+02	1.644221e-06
3.155000e+02	1.649443e-06
3.157500e+02	1.654677e-06
3.160000e+02	1.659924e-06
3.162500e+02	1.665183e-06
3.165000e+02	1.670455e-06
3.167500e+02	1.675739e-06
3.170000e+02	1.681036e-06
3.172500e+02	1.686345e-06
3.175000e+02	1.691667e-06
3.177500e+02	1.697001e-06
3.180000e+02	1.702348e-06
3.182500e+02	1.707708e-06
3.185000e+02	1.713080e-06
3.187500e+02	1.718465e-06
3.190000e+02	1.723863e-06
3.192500e+02	1.729273e-06
3.195000e+02	1.734696e-06
3.197500e+02	1.740132e-06
3.200000e+02	1.745580e-06
3.202500e+02	1.751042e-06
3.205000e+02	1.756516e-06
3.207500e+02	1.762003e-06
3.210000e+02	1.767502e-06
3.212500e+02	1.773015e-06
3.215000e+02	1.778541e-06
3.217500e+02	1.784079e-06
3.220000e+02	1.789631e-06
3.222500e+02	1.795195e-06
3.225000e+02	1.800772e-06
3.227500e+02	1.806362e-06
3.230000e+02	1.811966e-06
3.232500e+02	1.817582e-06
3.235000e+02	1.823211e-06
3.237500e+02	1.828854e-06
3.240000e+02	1.834509e-06
3.242500e+02	1.840178e-06
3.245000e+02	1.845860e-06
3.247500e+02	1.851555e-06
3.250000e+02	1.857263e-06
3.252500e+02	1.862984e-06
3.255000e+02	1.868718e-06
3.257500e+02	1.874466e-06
3.260000e+02	1.880227e-06
3.262500e+02	1.886001e-06
3.265000e+02	1.891789e-06
3.267500e+02	1.897590e-06
3.270000e+02	1.903404e-06
3.272500e+02	1.909231e-06
3.275000e+02	1.915072e-06
3.277500e+02	1.920926e-06
3.280000e+02	1.926794e-06
3.282500e+02	1.932675e-06
3.285000e+02	1.938570e-06
3.287500e+02	1.944478e-06
3.290000e+02	1.950399e-06
3.292500e+02	1.956334e-06
3.295000e+02	1.962283e-06
3.297500e+02	1.968245e-06
3.300000e+02	1.974220e-06
3.302500e+02	1.980210e-06
3.305000e+02	1.986213e-06
3.307500e+02	1.992229e-06
3.310000e+02	1.998259e-06
3.312500e+02	2.004303e-06
3.315000e+02	2.010361e-06
3.317500e+02	2.016432e-06
3.320000e+02	2.022517e-06
3.322500e+02	2.028616e-06
3.325000e+02	2.034729e-06
3.327500e+02	2.040855e-06
3.330000e+02	2.046995e-06
3.332500e+02	2.053149e-06
3.335000e+02	2.059317e-06
3.337500e+02	2.065499e-06
3.340000e+02	2.071695e-06
3.342500e+02	2.077904e-06
3.345000e+02	2.084128e-06
3.347500e+02	2.090366e-06
3.350000e+02	2.096617e-06
3.352500e+02	2.102883e-06
3.355000e+02	2.109162e-06
3.357500e+02	2.115456e-06
3.360000e+02	2.121764e-06
3.362500e+02	2.128085e-06
3.365000e+02	2.134421e-06
3.367500e+02	2.140771e-06
3.370000e+02	2.147136e-06
3.372500e+02	2.153514e-06
3.375000e+02	2.159907e-06
3.377500e+02	2.166314e-06
3.380000e+02	2.172735e-06
3.382500e+02	2.179170e-06
3.385000e+02	2.185620e-06
3.387500e+02	2.192084e-06
3.390000e+02	2.198562e-06
3.392500e+02	2.205054e-06
3.395000e+02	2.211561e-06
3.397500e+02	2.218083e-06
3.400000e+02	2.224619e-06
3.402500e+02	2.231169e-06
3.405000e+02	2.237733e-06
3.407500e+02	2.244313e-06
3.410000e+02	2.250906e-06
3.412500e+02	2.257514e-06
3.415000e+02	2.264137e-06
3.417500e+02	2.270774e-06
3.420000e+02	2.277426e-06
3.422500e+02	2.284093e-06
3.425000e+02	2.290774e-06
3.427500e+02	2.297469e-06
3.430000e+02	2.304180e-06
3.432500e+02	2.310905e-06
3.435000e+02	2.317645e-06
3.437500e+02	2.324399e-06
3.440000e+02	2.331168e-06
3.442500e+02	2.337953e-06
3.445000e+02	2.344751e-06
3.447500e+02	2.351565e-06
3.450000e+02	2.358394e-06
3.452500e+02	2.365237e-06
3.455000e+02	2.372095e-06
3.457500e+02	2.378968e-06
3.460000e+02	2.385856e-06
3.462500e+02	2.392759e-06
3.465000e+02	2.399677e-06
3.467500e+02	2.406610e-06
3.470000e+02	2.413558e-06
3.472500e+02	2.420521e-06
3.475000e+02	2.427499e-06
3.477500e+02	2.434493e-06
3.480000e+02	2.441501e-06
3.482500e+02	2.448524e-06
3.485000e+02	2.455563e-06
3.487500e+02	2.462616e-06
3.490000e+02	2.469685e-06
3.492500e+02	2.476769e-06
3.495000e+02	2.483869e-06
3.497500e+02	2.490983e-06
3.500000e+02	2.498113e-06
3.502500e+02	2.505258e-06
3.505000e+02	2.512419e-06
3.507500e+02	2.519594e-06
3.510000e+02	2.526785e-06
3.512500e+02	2.533992e-06
3.515000e+02	2.541214e-06
3.517500e+02	2.548451e-06
3.520000e+02	2.555704e-06
3.522500e+02	2.562972e-06
3.525000e+02	2.570256e-06
3.527500e+02	2.577555e-06
3.530000e+02	2.584870e-06
3.532500e+02	2.592200e-06
3.535000e+02	2.599546e-06
3.537500e+02	2.606908e-06
3.540000e+02	2.614285e-06
3.542500e+02	2.621678e-06
3.545000e+02	2.629086e-06
3.547500e+02	2.636511e-06
3.550000e+02	2.643950e-06
3.552500e+02	2.651406e-06
3.555000e+02	2.658877e-06
3.557500e+02	2.666365e-06
3.560000e+02	2.673868e-06
3.562500e+02	2.681386e-06
3.565000e+02	2.688921e-06
3.567500e+02	2.696471e-06
3.570000e+02	2.704038e-06
3.572500e+02	2.711620e-06
3.575000e+02	2.719218e-06
3.577500e+02	2.726833e-06
3.580000e+02	2.734463e-06
3.582500e+02	2.742109e-06
3.585000e+02	2.749771e-06
3.587500e+02	2.757449e-06
3.590000e+02	2.765144e-06
3.592500e+02	2.772854e-06
3.595000e+02	2.780581e-06
3.597500e+02	2.788323e-06
3.600000e+02	2.796082e-06
3.602500e+02	2.803857e-06
3.605000e+02	2.811648e-06
3.607500e+02	2.819456e-06
3.610000e+02	2.827279e-06
3.612500e+02	2.835119e-06
3.615000e+02	2.842975e-06
3.617500e+02	2.850848e-06
3.620000e+02	2.858737e-06
3.622500e+02	2.866642e-06
3.625000e+02	2.874564e-06
3.627500e+02	2.882502e-06
3.630000e+02	2.890456e-06
3.632500e+02	2.898427e-06
3.635000e+02	2.906415e-06
3.637500e+02	2.914418e-06
3.640000e+02	2.922439e-06
3.642500e+02	2.930476e-06
3.645000e+02	2.938529e-06
3.647500e+02	2.946599e-06
3.650000e+02	2.954686e-06
3.652500e+02	2.962789e-06
3.655000e+02	2.970909e-06
3.657500e+02	2.979046e-06
3.660000e+02	2.987200e-06
3.662500e+02	2.995370e-06
3.665000e+02	3.003557e-06
3.667500e+02	3.011760e-06
3.670000e+02	3.019981e-06
3.672500e+02	3.028218e-06
3.675000e+02	3.036472e-06
3.677500e+02	3.044743e-06
3.680000e+02	3.053031e-06
3.682500e+02	3.061335e-06
3.685000e+02	3.069657e-06
3.687500e+02	3.077996e-06
3.690000e+02	3.086351e-06
3.692500e+02	3.094724e-06
3.695000e+02	3.103114e-06
3.697500e+02	3.111520e-06
3.700000e+02	3.119944e-06
3.702500e+02	3.128385e-06
3.705000e+02	3.136843e-06
3.707500e+02	3.145318e-06
3.710000e+02	3.153810e-06
3.712500e+02	3.162320e-06
3.715000e+02	3.170846e-06
3.717500e+02	3.179390e-06
3.720000e+02	3.187951e-06
3.722500e+02	3.196530e-06
3.725000e+02	3.205125e-06
3.727500e+02	3.213738e-06
3.730000e+02	3.222369e-06
3.732500e+02	3.231016e-06
3.735000e+02	3.239682e-06
3.737500e+02	3.248364e-06
3.740000e+02	3.257064e-06
3.742500e+02	3.265782e-06
3.745000e+02	3.274517e-06
3.747500e+02	3.283269e-06
3.750000e+02	3.292039e-06
3.752500e+02	3.300827e-06
3.755000e+02	3.309632e-06
3.757500e+02	3.318454e-06
3.760000e+02	3.327295e-06
3.762500e+02	3.336153e-06
3.765000e+02	3.345028e-06
3.767500e+02	3.353922e-06
3.770000e+02	3.362833e-06
3.772500e+02	3.371762e-06
3.775000e+02	3.380708e-06
3.777500e+02	3.389673e-06
3.780000e+02	3.398655e-06
3.782500e+02	3.407655e-06
3.785000e+02	3.416673e-06
3.787500e+02	3.425709e-06
3.790000e+02	3.434763e-06
3.792500e+02	3.443834e-06
3.795000e+02	3.452924e-06
3.797500e+02	3.462032e-06
3.800000e+02	3.471157e-06
3.802500e+02	3.480301e-06
3.805000e+02	3.489463e-06
3.807500e+02	3.498642e-06
3.810000e+02	3.507840e-06
3.812500e+02	3.517056e-06
3.815000e+02	3.526290e-06
3.817500e+02	3.535543e-06
3.820000e+02	3.544813e-06
3.822500e+02	3.554102e-06
3.825000e+02	3.563409e-06
3.827500e+02	3.572734e-06
3.830000e+02	3.582078e-06
3.832500e+02	3.591439e-06
3.835000e+02	3.600820e-06
3.837500e+02	3.610218e-06
3.840000e+02	3.619635e-06
3.842500e+02	3.629070e-06
3.845000e+02	3.638524e-06
3.847500e+02	3.647996e-06
3.850000e+02	3.657487e-06
3.852500e+02	3.666996e-06
3.855000e+02	3.676524e-06
3.857500e+02	3.686070e-06
3.860000e+02	3.695635e-06
3.862500e+02	3.705219e-06
3.865000e+02	3.714821e-06
3.867500e+02	3.724442e-06
3.870000e+02	3.734081e-06
3.872500e+02	3.743739e-06
3.875000e+02	3.753416e-06
3.877500e+02	3.763112e-06
3.880000e+02	3.772826e-06
3.882500e+02	3.782559e-06
3.885000e+02	3.792311e-06
3.887500e+02	3.802082e-06
3.890000e+02	3.811872e-06
3.892500e+02	3.821681e-06
3.895000e+02	3.831508e-06
3.897500e+02	3.841355e-06
3.900000e+02	3.851220e-06
3.902500e+02	3.861104e-06
3.905000e+02	3.871008e-06
3.907500e+02	3.880930e-06
3.910000e+02	3.890872e-06
3.912500e+02	3.900832e-06
3.915000e+02	3.910812e-06
3.917500e+02	3.920811e-06
3.920000e+02	3.930829e-06
3.922500e+02	3.940866e-06
3.925000e+02	3.950923e-06
3.927500e+02	3.960998e-06
3.930000e+02	3.971093e-06
3.932500e+02	3.981208e-06
3.935000e+02	3.991341e-06
3.937500e+02	4.001494e-06
3.940000e+02	4.011666e-06
3.942500e+02	4.021858e-06
3.945000e+02	4.032069e-06
3.947500e+02	4.042299e-06
3.950000e+02	4.052549e-06
3.952500e+02	4.062818e-06
3.955000e+02	4.073107e-06
3.957500e+02	4.083416e-06
3.960000e+02	4.093744e-06
3.962500e+02	4.104091e-06
3.965000e+02	4.114458e-06
3.967500e+02	4.124845e-06
3.970000e+02	4.135251e-06
3.972500e+02	4.145678e-06
3.975000e+02	4.156123e-06
3.977500e+02	4.166589e-06
3.980000e+02	4.177074e-06
3.982500e+02	4.187579e-06
3.985000e+02	4.198104e-06
3.987500e+02	4.208649e-06
3.990000e+02	4.219213e-06
3.992500e+02	4.229798e-06
3.995000e+02	4.240402e-06
3.997500e+02	4.251026e-06
4.000000e+02	4.261670e-06
4.002500e+02	4.272335e-06
4.005000e+02	4.283019e-06
4.007500e+02	4.293723e-06
4.010000e+02	4.304447e-06
4.012500e+02	4.315192e-06
4.015000e+02	4.325956e-06
4.017500e+02	4.336741e-06
4.020000e+02	4.347545e-06
4.022500e+02	4.358370e-06
4.025000e+02	4.369215e-06
4.027500e+02	4.380080e-06
4.030000e+02	4.390966e-06
4.032500e+02	4.401872e-06
4.035000e+02	4.412798e-06
4.037500e+02	4.423745e-06
4.040000e+02	4.434711e-06
4.042500e+02	4.445699e-06
4.045000e+02	4.456706e-06
4.047500e+02	4.467734e-06
4.050000e+02	4.478783e-06
4.052500e+02	4.489852e-06
4.055000e+02	4.500941e-06
4.057500e+02	4.512051e-06
4.060000e+02	4.523182e-06
4.062500e+02	4.534333e-06
4.065000e+02	4.545505e-06
4.067500e+02	4.556697e-06
4.070000e+02	4.567910e-06
4.072500e+02	4.579144e-06
4.075000e+02	4.590398e-06
4.077500e+02	4.601673e-06
4.080000e+02	4.612969e-06
4.082500e+02	4.624286e-06
4.085000e+02	4.635623e-06
4.087500e+02	4.646982e-06
4.090000e+02	4.658361e-06
4.092500e+02	4.669761e-06
4.095000e+02	4.681182e-06
4.097500e+02	4.692624e-06
4.100000e+02	4.704087e-06
4.102500e+02	4.715571e-06
4.105000e+02	4.727076e-06
4.107500e+02	4.738601e-06
4.110000e+02	4.750148e-06
4.112500e+02	4.761717e-06
4.115000e+02	4.773306e-06
4.117500e+02	4.784916e-06
4.120000e+02	4.796548e-06
4.122500e+02	4.808200e-06
4.125000e+02	4.819874e-06
4.127500e+02	4.831569e-06
4.130000e+02	4.843286e-06
4.132500e+02	4.855024e-06
4.135000e+02	4.866783e-06
4.137500e+02	4.878563e-06
4.140000e+02	4.890365e-06
4.142500e+02	4.902188e-06
4.145000e+02	4.914033e-06
4.147500e+02	4.925899e-06
4.150000e+02	4.937786e-06
4.152500e+02	4.949695e-06
4.155000e+02	4.961626e-06
4.157500e+02	4.973578e-06
4.160000e+02	4.985552e-06
4.162500e+02	4.997547e-06
4.165000e+02	5.009564e-06
4.167500e+02	5.021602e-06
4.170000e+02	5.033663e-06
4.172500e+02	5.045745e-06
4.175000e+02	5.057848e-06
4.177500e+02	5.069974e-06
4.180000e+02	5.082121e-06
4.182500e+02	5.094290e-06
4.185000e+02	5.106481e-06
4.187500e+02	5.118694e-06
4.190000e+02	5.130929e-06
4.192500e+02	5.143185e-06
4.195000e+02	5.155464e-06
4.197500e+02	5.167765e-06
4.200000e+02	5.180087e-06
4.202500e+02	5.192432e-06
4.205000e+02	5.204798e-06
4.207500e+02	5.217187e-06
4.210000e+02	5.229598e-06
4.212500e+02	5.242031e-06
4.215000e+02	5.254486e-06
4.217500e+02	5.266963e-06
4.220000e+02	5.279462e-06
4.222500e+02	5.291984e-06
4.225000e+02	5.304528e-06
4.227500e+02	5.317094e-06
4.230000e+02	5.329683e-06
4.232500e+02	5.342294e-06
4.235000e+02	5.354927e-06
4.237500e+02	5.367583e-06
4.240000e+02	5.380261e-06
4.242500e+02	5.392961e-06
4.245000e+02	5.405684e-06
4.247500e+02	5.418430e-06
4.250000e+02	5.431198e-06
4.252500e+02	5.443988e-06
4.255000e+02	5.456801e-06
4.257500e+02	5.469637e-06
4.260000e+02	5.482496e-06
4.262500e+02	5.495377e-06
4.265000e+02	5.508280e-06
4.267500e+02	5.521207e-06
4.270000e+02	5.534156e-06
4.272500e+02	5.547128e-06
4.275000e+02	5.560123e-06
4.277500e+02	5.573140e-06
4.280000e+02	5.586181e-06
4.282500e+02	5.599244e-06
4.285000e+02	5.612330e-06
4.287500e+02	5.625439e-06
4.290000e+02	5.638571e-06
4.292500e+02	5.651726e-06
4.295000e+02	5.664904e-06
4.297500e+02	5.678105e-06
4.300000e+02	5.691329e-06
4.302500e+02	5.704577e-06
4.305000e+02	5.717847e-06
4.307500e+02	5.731140e-06
4.310000e+02	5.744457e-06
4.312500e+02	5.757797e-06
4.315000e+02	5.771160e-06
4.317500e+02	5.784546e-06
4.320000e+02	5.797956e-06
4.322500e+02	5.811388e-06
4.325000e+02	5.824845e-06
4.327500e+02	5.838324e-06
4.330000e+02	5.851827e-06
4.332500e+02	5.865353e-06
4.335000e+02	5.878903e-06
4.337500e+02	5.892476e-06
4.340000e+02	5.906073e-06
4.342500e+02	5.919693e-06
4.345000e+02	5.933337e-06
4.347500e+02	5.947004e-06
4.350000e+02	5.960695e-06
4.352500e+02	5.974410e-06
4.355000e+02	5.988148e-06
4.357500e+02	6.001910e-06
4.360000e+02	6.015696e-06
4.362500e+02	6.029505e-06
4.365000e+02	6.043338e-06
4.367500e+02	6.057195e-06
4.370000e+02	6.071076e-06
4.372500e+02	6.084980e-06
4.375000e+02	6.098909e-06
4.377500e+02	6.112861e-06
4.380000e+02	6.126837e-06
4.382500e+02	6.140837e-06
4.385000e+02	6.154862e-06
4.387500e+02	6.168910e-06
4.390000e+02	6.182982e-06
4.392500e+02	6.197314e-06
4.395000e+02	6.212319e-06
4.397500e+02	6.227351e-06
4.400000e+02	6.242411e-06
4.402500e+02	6.257499e-06
4.405000e+02	6.272615e-06
4.407500e+02	6.287758e-06
4.410000e+02	6.302930e-06
4.412500e+02	6.318130e-06
4.415000e+02	6.333357e-06
4.417500e+02	6.348613e-06
4.420000e+02	6.363897e-06
4.422500e+02	6.379209e-06
4.425000e+02	6.394549e-06
